1113	3
1331	3
1334	3
438	3
434	3
428	3
971	3
40	3
1365	3
391	3
1612	3
380	3
1374	3
1377	3
1059	3
1580	3
358	3
1571	3
1405	3
163	3
1631	3
346	3
88	3
1657	3
322	3
319	3
976	3
31	3
1531	3
153	3
1529	3
865	3
636	3
631	3
641	3
1210	3
382	2
863	2
1180	2
934	2
1293	2
217	2
1388	2
114	2
493	2
368	2
1390	2
364	2
500	2
1588	2
937	2
504	2
513	2
199	2
27	2
268	2
1236	2
831	2
1143	2
266	2
964	2
1558	2
1268	2
595	2
1219	2
1260	2
699	2
333	2
166	2
102	2
1544	2
1491	2
1425	2
1167	2
1016	2
122	2
84	2
551	2
860	2
316	2
843	2
311	2
1195	2
1187	2
626	2
552	2
681	2
304	2
152	2
925	2
719	2
1474	2
718	2
241	2
104	2
1450	2
1251	2
1520	2
71	2
1502	2
205	2
1523	2
450	2
826	2
787	2
1118	2
457	2
1225	2
1058	2
78	2
404	2
469	2
400	2
1455	2
1135	2
1362	2
1602	2
1069	2
1367	2
190	2
1368	2
1370	2
771	2
1608	2
1596	2
1316	2
576	2
1311	2
1	1
984	1
960	1
954	1
953	1
922	1
918	1
906	1
900	1
90	1
873	1
87	1
867	1
830	1
83	1
829	1
827	1
819	1
770	1
738	1
73	1
703	1
698	1
692	1
680	1
676	1
66	1
646	1
637	1
624	1
620	1
617	1
583	1
581	1
577	1
570	1
564	1
556	1
554	1
548	1
54	1
531	1
526	1
501	1
49	1
467	1
460	1
455	1
437	1
426	1
417	1
411	1
395	1
386	1
383	1
374	1
361	1
359	1
355	1
340	1
34	1
33	1
324	1
310	1
290	1
287	1
280	1
273	1
260	1
231	1
223	1
222	1
202	1
19	1
187	1
179	1
171	1
17	1
167	1
1666	1
1660	1
1659	1
1647	1
1630	1
1600	1
1590	1
1587	1
158	1
1574	1
1561	1
1557	1
1552	1
1550	1
155	1
1539	1
1522	1
1504	1
1486	1
1479	1
1477	1
1459	1
1453	1
145	1
1440	1
1424	1
1416	1
141	1
1394	1
1369	1
1359	1
1355	1
1346	1
1309	1
1306	1
13	1
1292	1
1284	1
1273	1
1255	1
1247	1
1233	1
1232	1
1224	1
1217	1
1216	1
1214	1
1205	1
1203	1
1194	1
1186	1
1179	1
1171	1
1150	1
1146	1
1134	1
1119	1
1116	1
110	1
1099	1
1073	1
1065	1
1062	1
1050	1
1038	1
1024	1
1020	1
1014	1
239	0
1093	0
248	0
256	0
257	0
1489	0
828	0
1485	0
1483	0
1482	0
1480	0
109	0
1087	0
1475	0
259	0
265	0
1471	0
271	0
283	0
1468	0
285	0
1465	0
842	0
1458	0
1456	0
288	0
1083	0
296	0
849	0
298	0
299	0
1442	0
303	0
85	0
1439	0
305	0
1433	0
313	0
321	0
323	0
1428	0
325	0
854	0
329	0
337	0
349	0
1418	0
855	0
350	0
354	0
1410	0
859	0
1408	0
356	0
357	0
360	0
362	0
861	0
1392	0
367	0
370	0
371	0
1387	0
1384	0
1383	0
377	0
378	0
1375	0
38	0
1373	0
388	0
39	0
980	0
390	0
392	0
1366	0
394	0
399	0
4	0
402	0
1071	0
418	0
1356	0
864	0
42	0
1067	0
1345	0
422	0
1343	0
1339	0
44	0
443	0
447	0
1330	0
452	0
453	0
454	0
1322	0
132	0
463	0
478	0
481	0
1310	0
991	0
483	0
1064	0
1304	0
1303	0
130	0
998	0
1298	0
1295	0
486	0
1061	0
495	0
1287	0
885	0
505	0
1282	0
514	0
516	0
889	0
522	0
527	0
1270	0
53	0
532	0
1264	0
1262	0
533	0
126	0
1257	0
534	0
902	0
561	0
568	0
569	0
1249	0
1248	0
1013	0
578	0
1241	0
579	0
586	0
907	0
912	0
597	0
599	0
61	0
913	0
1221	0
1220	0
615	0
616	0
1218	0
914	0
915	0
1215	0
929	0
628	0
1212	0
63	0
643	0
121	0
1209	0
647	0
1206	0
994	0
1204	0
931	0
1201	0
65	0
651	0
12	0
653	0
665	0
1196	0
668	0
949	0
1193	0
67	0
671	0
674	0
678	0
679	0
689	0
951	0
1184	0
693	0
70	0
701	0
118	0
103	0
1176	0
702	0
706	0
711	0
72	0
1029	0
1170	0
721	0
723	0
725	0
729	0
731	0
733	0
740	0
741	0
1156	0
1155	0
1153	0
1152	0
96	0
743	0
745	0
1026	0
1144	0
750	0
76	0
760	0
765	0
773	0
969	0
777	0
779	0
1126	0
780	0
112	0
1007	0
781	0
974	0
1115	0
782	0
1598	0
161	0
1594	0
1614	0
1592	0
1616	0
785	0
1619	0
1589	0
1622	0
793	0
1623	0
1581	0
1624	0
1105	0
1578	0
1625	0
1102	0
1628	0
1637	0
1565	0
1563	0
798	0
1559	0
1641	0
799	0
1556	0
1643	0
1655	0
975	0
1551	0
807	0
997	0
1547	0
1665	0
1543	0
1670	0
1671	0
1098	0
1538	0
1534	0
1532	0
173	0
1530	0
174	0
182	0
185	0
189	0
195	0
20	0
820	0
212	0
214	0
1519	0
215	0
224	0
227	0
1515	0
1514	0
1511	0
234	0
1506	0
